X3.3_bap_rep1	X3.3_bap_rep2	X3.3_bap_rep3
prrc2c	305.819685242545	322.234204227361	315.916707683197
zgc:123010	369.48525656259	336.272211444797	339.372708319657
CNOT4 (1 of 2)	241.044765894301	272.732077651715	279.945651983332
syvn1	350.081084561137	329.945564889442	296.044017057519
ckbb	135.453473492659	183.523741419714	207.791743177387
depdc1a	437.043955383707	335.294023237963	366.861259172852
otx1b	341.887870426455	308.770198375327	365.555986376687
szrd1	358.851278543011	325.745577243477	330.485621952597
slc4a2b	436.633030672286	376.355942856175	347.653585596676
ldhba	318.787854368797	185.289719754996	223.626135477506
zgc:153126	410.863243265661	259.596005855423	294.55701417245
nrip1b	325.115797539406	305.437060473641	314.549531678945
CU075911.1	118.784007906927	296.703537565726	212.242139999702
zgc:92066	244.671213696738	200.432223635988	269.791761204466
vps35	342.422221243939	298.776866202264	268.239317768328
rpn1	346.853169329294	272.908441579397	266.610821850205
tob1a	318.529105725952	335.616811305065	273.42194076468
itgb5	295.702213292396	312.688565063015	323.875688415395
hmgb3b	322.144152603825	271.76932711069	286.023218146634
acvr1l	326.476458966746	345.068420759377	327.814057438911
cul4b	313.436910848274	320.08602602013	283.261009586661
scaf4a	291.863115745596	316.310808870044	274.926188074248
lrmp	414.662190129336	331.678328734607	298.011653944964
sept9a	391.119525443031	334.778497833942	337.336093538163
hnrnpl2	333.114702285913	369.172738333747	322.82200779089
KDM2A (1 of 2)	353.891432247401	362.42553162776	296.497236798832
usp9	364.709805860913	321.272857101407	296.566656787235
snrpa	315.251126118719	330.110233624848	275.762765376091
ssb	346.651920305544	349.518218388609	337.501021394946
max	333.207395792987	315.365835053291	295.684094222692
txlna	350.372548643401	313.782302177686	302.521743111498
eif5a	324.729161501507	298.840488252322	331.550356700397
eif5b	303.040366956686	297.243388897656	273.427688873504
orc6	317.708247621348	312.374197586371	328.624989151182
arf5	282.607148293282	271.315084698263	266.929623244424
eif4ebp2	315.276406110479	356.21817635374	299.586647820072
zgc:113424	266.155784957164	238.054812878598	211.466581521189
si:dkey-24p1.6	376.145805816825	141.195463232682	120.737738105415
sestd1	296.217232333479	307.338235527745	298.486982030894
rab11a	346.548321685989	313.755636991242	276.319451860453
orc1	354.958646854024	324.137718339927	341.975737229697
CDCA7L	297.629940976639	297.972235092973	304.792705542127
ints3	260.702729845431	269.66886551603	298.001926300779
vldlr	250.33939710337	222.692906574279	225.590235021969
raver1	821.200066769627	538.120492390843	733.145934478619
FNBP4	313.960356553277	319.544303401415	194.74697379633
TTC31	286.25937169561	333.257183593324	331.085640643409
btg3	364.309786261973	305.940422813672	380.316800473528
ARHGAP33	324.033712343397	344.234317633501	302.622114703945
tmed2	300.221393799788	281.190996876777	269.092255207938
rrbp1a	324.469917046578	236.512447111817	223.489948458922
dnajb1b	301.710933838443	427.997359176879	367.064213221615
TCOF1 (2 of 2)	442.430588400341	310.792068125836	333.953084617922
lrp1	325.207003916158	347.999710878095	315.651850524372
sec61al2	396.864044739004	319.05637882723	309.047223001641
ctsc	399.266144969122	525.087338466648	476.933078798627
zdhhc5a	336.348070023008	301.012056844105	308.192074698161
srsf4	313.368506014722	368.063095781588	317.079603257601
PAPD5	244.730200446155	271.414727968542	226.606331548847
ndrg1a	230.802380809742	278.906686407369	220.042825466724
sf3b1	375.62285582193	416.623991014015	416.724715874964
ell2	294.960665235802	281.22655032532	277.398335980176
smpd4	306.126515624304	296.015858579269	288.24996408408
map3k7	311.240520726943	246.650332237552	186.797720610291
DCTPP1	288.331344290663	291.924870337396	324.556181315932
SH3RF1	313.10133060598	307.327008107147	308.376457745288
tsc1a	301.874014917523	342.870187081186	283.289750424861
npc1	343.37939330554	332.647628679341	301.670132150999
hmgb2b	296.975138109782	349.419978533401	311.6812034177
si:dkey-199f5.8	300.53020692	347.849076493465	336.189116007173
prpf40a	326.026870600547	309.328762074921	281.134193147308
hif1ab	319.269662362331	291.234384520799	306.342053827663
map3k4	306.581556495755	276.99942982127	294.258552353332
pik3r3b	317.500554672131	276.467063336369	299.102034380362
BUB1	286.332237716176	304.089303230528	299.027750471842
eif4g3b	314.861515922152	306.090121654947	293.977335056739
elovl7b	181.36352845208	232.925756853367	218.906459866651
mars	262.426730057363	292.753359802992	266.15671782216
brwd1	308.195018452557	278.976389889385	282.663643854071
ENSDARG00000053404	293.024015279508	303.014278583557	245.452313716731
KIF4A	365.882601825544	312.965040132689	317.3068763188
ubap2	364.996808756163	352.857437722254	349.376704998422
kifc1	315.717567710782	281.188190046636	288.016500623651
prrc2a	318.335291945907	292.482030721957	293.806216996777
csnk1a1	345.085053059309	324.083920295398	313.670948649762
fbxw2	357.79943033786	310.327533936203	334.657012244163
RAPGEF2 (2 of 2)	306.678711189843	277.074746963566	302.006620162097
GRAMD1C	314.324190946	278.284968429396	251.249104677793
ube2na	298.995063590992	279.449344569439	259.188188027267
trip11	286.164199739975	264.626821925409	251.216826594637
zgc:162879	469.200672608382	290.237016174625	398.15950890932
gtpbp1	304.702406260533	259.105742222775	277.985089683824
dvl3	288.501365005317	286.664827938591	320.382138066143
SERP1 (1 of 2)	342.312674409025	228.830558366283	269.559624223149
morc2	328.166752421021	329.966616315568	307.037138194477
mcm4	278.464194421415	243.89072792959	251.958780412858
tmed9	332.826707970447	248.17304989324	276.717843079639
naa25	272.88226059639	286.168482773948	289.235109006914
acvr1b	326.847728705151	351.454011247864	313.683771444548
cd82b	325.899974727685	283.256372794572	292.936477227021
usp44	264.415427127499	267.211465720758	314.680854875436
BPTF	274.490269945964	295.301514506406	297.724688539546
gnb1b	238.577234887322	265.868854366248	265.136641759922
6-Mar	344.133829213068	325.180464140173	279.687427220064
btg4	252.654752041773	217.23451327831	223.64912801083
mark3	329.80103318257	308.303792998946	288.965388025996
arhgef1b	295.163401287898	296.185673203278	271.750112640105
gatsl2	312.920404778845	297.590035221024	313.777068351033
homez	287.577899701373	282.38437716169	253.869378012333
AMBRA1 (2 of 2)	370.131137055419	265.357539307474	399.046050911197
SSH3 (1 of 2)	303.83991044446	285.69927046739	243.375461879387
atp1b3b	306.789249444972	260.670094859001	247.524743826336
ppp4ca	304.460510945528	309.856450442897	322.932549219901
canx	348.388808368409	276.969022161293	283.639061230746
desi2	310.668497674896	308.314084776152	260.175543715945
dstyk	310.382981807991	314.944807030945	257.936417176092
rtf1	297.577398152688	314.741310245178	262.961629194001
wu:fe05a04	277.909024799185	279.600914697498	267.564130882262
trip12	313.729366248776	299.399987595308	243.129617816551
uggt1	235.624921830118	228.626593708802	227.550797321478
irf6	371.847206211561	290.313736731992	334.095904032062
tox4	296.283158718471	278.755116279309	239.792151868605
cpsf2	281.165689789587	288.047202986855	294.844421770247
rnps1	313.168744019317	317.786277884913	305.353813754228
xrn1	348.522148268715	328.041115133483	278.458649098263
zgc:55512	309.089238185858	255.687930944941	301.719654658654
exosc10	316.684157856518	233.850147115708	289.199293580777
eif4a3	299.745534021614	337.932464977805	274.0630808961
SENP1	299.606245905949	275.53799505714	323.715182384375
CECR2	319.025784308873	342.181572551374	357.224702207255
krcp	362.204602619371	286.957208445753	348.638288425156
qrich1	296.063073628427	294.726577397574	293.797373639325
pdia4	301.68416671636	215.996223311003	267.391686343189
oaz1	320.063257634745	289.828618987947	285.597412666385
si:dkey-256h2.1	263.929157946952	256.03177043817	204.421114859553
SF3B3 (1 of 2)	257.322142936882	275.802774834501	282.46953316276
ncor2	302.016277191856	298.335254725543	302.221512620889
hdgfrp2	248.533608496845	274.087319841893	261.399458113679
KDM4A (1 of 2)	341.323282618112	255.801140694281	272.493392937437
CABZ01056056.1	281.220711062097	298.191637416263	302.395283737099
dicer1	308.397258794546	265.719155524974	310.130970845431
ypel3	259.671204734919	275.927679776117	283.30345750638
slmapb	260.269994909049	230.112354600913	256.134592334138
FOXK2 (1 of 2)	228.354181579164	244.593376810178	268.166360436944
dbr1	256.5463925145	299.390163589779	254.704186642685
ctdspl2a	300.540616322373	332.749611008082	296.569751937837
plxnb2a	312.609608818203	337.032868615124	300.442680410285
setd8a	303.645601056283	322.232332940576	259.915108186833
edc4	303.76456607731	304.282040467411	298.758029490923
paxip1	329.835235548357	270.840258731424	287.366517232805
psme3	322.271048578663	335.859604012908	294.316918218439
mapre1b	381.655369331391	323.62266080762	292.448768538684
TCEB3C	275.106409158042	293.049950555364	274.470315374713
ptpn13	303.020539470178	309.748854453875	303.171284309966
trim33	290.100451980863	218.274920020094	251.747425297047
scaf11	279.156173812727	286.76868145408	268.547065039252
adssl	265.494538266818	243.180126330259	270.352869318541
pik3c2a	274.566605835306	263.344557919101	280.103505056129
CEBPZ (2 of 2)	254.446165667042	242.474202847853	259.791301868682
slc16a8	213.988670211224	286.115152601133	225.346159630624
pnpla7a	326.253895428142	315.621258596803	268.912293790525
PIM3	225.511911066982	255.410520231874	287.733514655568
safb	257.981406990751	337.957258877465	287.124210414924
zgc:152873	274.839729459407	206.322404603224	261.234530354921
racgap1	301.078437008633	319.526058905466	316.657777214686
f11r	306.01102057403	252.773949778817	256.631144281902
si:ch211-137a8.2	343.957364572947	247.229947363272	323.357912507771
phrf1	293.660477688201	258.627641554081	230.213518477711
nsun2	319.993861380977	338.169644025368	280.885696028224
fnbp1l	263.221812358122	302.915103084957	286.862890599079
bmi1a	284.462009854982	247.768395280131	308.351254348094
csnk1g2a	271.448733148485	293.124800026019	279.472534761272
KANK1	326.933978286758	324.668681309721	349.249803431644
EP400NL	282.366244296515	312.712423319281	303.20577325699
ywhabl	271.479465747474	245.763366710539	219.936705667427
ZC3H4	249.972092841872	222.931021265234	265.299358752836
PTK7 (1 of 2)	348.220274682101	393.766383997409	301.335412811391
TIMELESS	300.465271853246	316.032930385299	295.508996725396
ppp1r13bb	306.717870554729	317.249233383124	279.87402113106
kif5ba	306.652439777868	288.26707318186	279.240839972334
suz12a	334.30831705529	282.292686610155	348.867772350225
snrnp70	299.85408953829	331.866387954602	348.971239093274
ATAD2B	267.87631530032	280.852771043829	265.820229811061
prpf4bb	252.97298324612	261.637055745273	212.621075832494
arhgap21b	292.609125091181	320.777915351834	337.518708011825
wdr43	168.62684523846	274.167315101115	226.909657190058
sfpq	287.875312100973	343.503132479758	265.165824692476
suv420h1	231.227184792312	248.933707063567	276.002861330102
cstf1	317.009824304569	351.948952997437	299.735215441063
rhogc	322.136221650012	306.840019176354	288.353873019508
tjp1	281.932517939917	342.341563169855	287.695046271209
rbm25	275.222895730508	289.220467589071	257.63574459113
RBM7	277.779650375785	301.173450877656	295.40641426908
erlin1	335.786952083441	274.830200287949	248.437815802543
cltca	268.373985303456	217.138612381528	179.556816778233
ucp2	361.597385781321	495.587313902937	482.827146201534
u2af2b	290.266507218611	265.560100549885	263.208799735948
eomesa	314.029752705068	284.854875564308	254.875304702647
ppp4r2a	297.306257165063	316.369752803176	334.583170528021
CDCA2	297.843086431108	280.984225389155	272.982428104886
rras	317.675036573799	328.566464442996	285.000046933795
ipo7	232.209636845673	240.705885454108	220.664952404129
INCENP	391.548294902507	309.430276631984	369.423166642284
CNP (2 of 2)	290.182736085564	216.985638938435	458.171992470181
nipblb	247.132796386381	277.147725147437	223.145943569483
tjp3	231.565243483167	236.593845886146	220.194930430695
txnrd1	384.320183783238	289.251342920689	446.445760872454
BX323449.4	322.56201695082	293.79563783156	302.537218864507
KIF20B	351.407543520713	271.851193656697	277.610133288366
rbm4.2	294.018859575672	327.005386408588	324.834745654302
add1	235.603111605156	233.211588056855	228.258704385053
cherp	240.047443251553	231.848860919611	267.411141631558
ankrd28b	273.380921917764	261.065861210011	269.270890146241
bag4	286.354543651245	229.941604333512	251.492737876759
lsr	277.476785470933	296.629623738462	272.198910653679
C11H12orf50	365.055795607558	287.904521320968	329.522585276355
xpo1a	344.612663047933	312.620732867783	310.813674511813
yth2	216.23661173629	252.493732235609	266.654154056656
PRKACB (2 of 2)	298.011124407309	228.684602098578	295.023940995282
csnk1db	363.751146770967	326.20075519926	304.363804911276
si:ch211-69g19.2	382.617993898244	332.156429403301	328.119593845966
ube4b	282.847556579941	247.094750544414	231.451140054989
SENP2	322.214044465722	238.188138310634	250.613270560844
dlgap5	267.97495712473	267.928148852085	265.41432181156
prkci	279.385181276798	259.877626713664	264.166530495744
ep300b	294.13038914904	300.89416897784	285.261808942019
SIPA1L2 (2 of 2)	276.113149986902	298.017612547044	296.42737461805
PLEKHM1	312.370687661866	271.440457511593	314.953671006956
calm2b	204.050141349756	265.37718731853	261.966756626982
cyp11a1	265.213483586927	308.239235405533	168.908142723093
arf1l	277.050494460017	238.850555625754	283.789839715606
ccdc6a	255.273963407221	226.216442654386	251.700113555236
si:ch211-106a19.2	308.03986832729	256.961306489077	257.442075994172
ptbp1b	305.990697377414	309.104681734742	280.727400763049
brd3b	269.74406481493	306.234206735904	259.68341349592
rap2c	267.477782831702	237.926633235128	263.590388624988
foxh1	296.777854664915	314.203797871674	239.851844212824
lnx2b	323.620804893523	289.139068814742	283.418420565104
fzd7b	261.88692663265	289.082463940073	282.634461019543
slc38a7	301.066540475937	301.665585697052	245.117152184744
MBTD1	275.164404589221	253.450869116353	249.006882889312
si:ch73-22o12.1	316.390215325693	317.274962826139	294.520756553935
pigo	291.995959935794	270.495951466518	277.361194074929
stam	280.19860403572	243.942186915657	273.097833355989
bckdk	286.83883009334	305.307477415101	270.103930105103
WNK1 (2 of 3)	247.899624536712	264.684362443471	222.73694041938
NUFIP2	398.926599249922	291.577288370635	322.710139980794
lgmn	184.9731228247	247.151823290798	185.432755469908
map4k5	295.924281222869	282.984108070144	292.463360004961
rasa1a	274.968608172699	242.665068797952	267.649911008432
zgc:162740	331.467037861345	261.676819539063	293.085487040391
gyg1a	204.981041999382	181.235688476773	222.925303001867
rps6ka3a	297.163003572492	267.373327525987	227.453520879633
dock7	284.317764842195	282.767980448708	273.6602680472
zgc:77118	269.183938193602	404.962920360877	249.707273270598
mcm3ap	272.216057008923	250.243104027997	230.489429857859
ly75	300.786972926369	256.530922432953	241.346363976233
uchl1	149.907712992744	191.263170683309	144.112822437797
ehmt1b	275.624898067901	292.357593552019	262.312530089886
arid3b	313.741758491579	288.202515588447	222.877106875298
mphosph8	249.284574637574	263.938207395597	249.082935371298
zgc:113886	11.1126631618075	485.693157228474	91.0326111219304
u2af2a	279.660783451437	290.056441901695	251.582497538289
tpra	334.878853078991	247.459641463768	218.089337853177
